"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2025/02/17","09:00","1","122","1.4","12.7","1015.2","-","-"
"2025/02/17","10:00","0.2","89","0.7","12.5","1015.4","-","-"
"2025/02/17","11:00","0.5","141","0.8","12.1","1015","-","-"
"2025/02/17","12:00","1.1","129","1.3","11.4","1014.8","-","-"
"2025/02/17","13:00","0.7","152","0.9","11.6","1015.1","-","-"
"2025/02/17","14:00","2.5","115","3.7","9.6","1015.3","-","-"
"2025/02/17","15:00","1.8","118","2.9","9.7","1016","-","-"
"2025/02/17","16:00","0.1","359","0.8","10.4","1017","-","-"
"2025/02/17","17:00","0.8","270","1.4","11","1017.2","-","-"
"2025/02/17","18:00","1.6","320","1.8","11.4","1016.7","-","-"
"2025/02/17","19:00","1","1","1.2","11.9","1015.9","-","-"
"2025/02/17","20:00","0.6","356","1","13.3","1015.4","-","-"
"2025/02/17","21:00","2.5","265","2.9","13.5","1014.9","-","-"
"2025/02/17","22:00","2.1","252","2.8","14.2","1014.6","-","-"
"2025/02/17","23:00","2.7","284","3","14.4","1014.4","-","-"
"2025/02/18","00:00","1.5","289","2.8","14.3","1014.6","-","-"
"2025/02/18","01:00","1.5","303","2.3","13.4","1014.6","-","-"
"2025/02/18","02:00","1.6","259","2.1","13.1","1015","-","-"
"2025/02/18","03:00","1.1","219","3.3","13","1015.6","-","-"
"2025/02/18","04:00","1.3","162","1.9","13","1016","-","-"
"2025/02/18","05:00","3","162","3.8","13.1","1016.5","-","-"
"2025/02/18","06:00","4.5","165","5.2","12.8","1016.5","-","-"
"2025/02/18","07:00","4","155","6.1","12.7","1016.3","-","-"
"2025/02/18","08:00","3.2","157","4.5","12.9","1016.1","-","-"
"2025/02/18","09:00","4.7","159","6.2","12.9","1016.1","-","-"
"2025/02/18","10:00","3","147","4.4","12.8","1015.9","-","-"
"2025/02/18","11:00","3.6","145","6.3","12.8","1015.4","-","-"
"2025/02/18","12:00","2.6","138","4.4","12.9","1015.6","-","-"
"2025/02/18","13:00","3.9","126","4.9","12.8","1016","-","-"
"2025/02/18","14:00","2.7","126","3.5","12.8","1016","-","-"
"2025/02/18","15:00","1.7","154","2.9","12.9","1016.5","-","-"
"2025/02/18","16:00","1.9","152","3.6","13.6","1017","-","-"
"2025/02/18","17:00","0.4","11","1.4","15.3","1017.9","-","-"
"2025/02/18","18:00","1.9","268","2.5","14.5","1018.2","-","-"
"2025/02/18","19:00","3","245","3.5","14.2","1017.5","-","-"
"2025/02/18","20:00","2.7","271","3.2","14.3","1017","-","-"
"2025/02/18","21:00","2.6","263","3.4","14.3","1016.5","-","-"
"2025/02/18","22:00","3.1","243","3.6","14.1","1016.3","-","-"
"2025/02/18","23:00","1.8","256","2.6","14.9","1016.4","-","-"
"2025/02/19","00:00","1.2","313","1.6","15.5","1016.3","-","-"
"2025/02/19","01:00","0.9","305","1.3","15","1016.5","-","-"
"2025/02/19","02:00","2.5","336","3.2","13.9","1017","-","-"
"2025/02/19","03:00","3.2","341","3.7","13.8","1017.4","-","-"
"2025/02/19","04:00","2.8","337","3.1","13.8","1017.9","-","-"
"2025/02/19","05:00","1.1","45","1.4","13.5","1018.2","-","-"
"2025/02/19","06:00","0","93","0.6","12.8","1018.4","-","-"
"2025/02/19","07:00","1.2","28","1.5","13.3","1018.5","-","-"
"2025/02/19","08:00","0.9","91","1.4","13.1","1018.6","-","-"
"2025/02/19","09:00","1.7","105","2.5","12.3","1018.4","-","-"
"2025/02/19","10:00","0.8","97","1.6","12.2","1018.1","-","-"
"2025/02/19","11:00","3.4","102","4.3","11.5","1017.8","-","-"
"2025/02/19","12:00","2.6","119","3.3","12","1017.9","-","-"
"2025/02/19","13:00","2.5","173","3","10.9","1018.1","-","-"
"2025/02/19","14:00","1.6","95","2.5","12.1","1018.8","-","-"
"2025/02/19","15:00","0.6","88","0.7","11.8","1019.4","-","-"
"2025/02/19","16:00","0.7","183","0.9","15","1019.6","-","-"
"2025/02/19","17:00","0.7","282","1.1","15.2","1020.3","-","-"
"2025/02/19","18:00","0.6","230","0.9","15.8","1019.9","-","-"
"2025/02/19","19:00","1.8","307","2.4","14.8","1019.7","-","-"
"2025/02/19","20:00","2","305","2.5","14.4","1019.2","-","-"
"2025/02/19","21:00","0.9","311","1.8","14.9","1018.2","-","-"
"2025/02/19","22:00","3.9","309","4.5","14.6","1018.3","-","-"
"2025/02/19","23:00","2.9","322","3.4","14.8","1017.7","-","-"
"2025/02/20","00:00","2.8","11","3.5","13.1","1017.3","-","-"
"2025/02/20","01:00","0.9","327","1.1","14.8","1017.1","-","-"
"2025/02/20","02:00","0.5","22","0.7","13.7","1017.2","-","-"
"2025/02/20","03:00","0.3","19","0.6","13.6","1017.5","-","-"
"2025/02/20","04:00","0","132","0.1","13.2","1017.5","-","-"
"2025/02/20","05:00","0","59","0.3","13","1017.4","-","-"
"2025/02/20","06:00","0.2","20","0.7","13","1017.4","-","-"
"2025/02/20","07:00","0","119","0.4","13","1017.2","-","-"
"2025/02/20","08:00","0.8","145","1","12.6","1017","-","-"
"2025/02/20","09:00","0","72","0.5","12.4","1016.3","-","-"
"2025/02/20","10:00","0.6","321","0.9","12.3","1015.8","-","-"
"2025/02/20","11:00","0.1","202","0.6","11.7","1015.3","-","-"
"2025/02/20","12:00","1.3","196","1.8","10.3","1015.3","-","-"
"2025/02/20","13:00","1","182","1.3","11.8","1015.4","-","-"
"2025/02/20","14:00","1.2","147","2","10.6","1015.4","-","-"
"2025/02/20","15:00","2.1","106","3.1","9.8","1015.8","-","-"
"2025/02/20","16:00","1.2","232","1.6","10.5","1016.6","-","-"
"2025/02/20","17:00","0","307","0.3","13.2","1016.8","-","-"
"2025/02/20","18:00","0.7","350","1","12.3","1016.6","-","-"
"2025/02/20","19:00","0.4","257","0.9","13.8","1016.3","-","-"
"2025/02/20","20:00","0.6","213","0.8","14.7","1015","-","-"
"2025/02/20","21:00","0.7","343","0.9","14.6","1013.8","-","-"
"2025/02/20","22:00","2.6","301","3.4","14.7","1013.6","-","-"
"2025/02/20","23:00","3","308","3.7","14.3","1013.5","-","-"
"2025/02/21","00:00","2.1","310","2.9","14","1013.6","-","-"
"2025/02/21","01:00","2.1","331","2.5","13.7","1014.1","-","-"
"2025/02/21","02:00","0.8","132","1.5","13.4","1014.6","-","-"
"2025/02/21","03:00","1","158","1.7","13.4","1015.2","-","-"
"2025/02/21","04:00","1.6","150","2.5","13.2","1015.7","-","-"
"2025/02/21","05:00","0.5","112","1","12.9","1016.2","-","-"
"2025/02/21","06:00","1.8","105","2.6","12.5","1016.7","-","-"
"2025/02/21","07:00","2","136","3.1","12.4","1016.5","-","-"
"2025/02/21","08:00","1.4","161","2.5","12.1","1016.5","-","-"
"2025/02/21","09:00","0.7","261","1.4","12.1","1016.9","-","-"
"2025/02/21","10:00","1.4","48","1.8","12.2","1016.8","-","-"
"2025/02/21","11:00","1.2","180","1.9","12","1016.5","-","-"
"2025/02/21","12:00","1","182","1.5","11.8","1016.5","-","-"
"2025/02/21","13:00","1.8","166","2.3","11.1","1016.3","-","-"
"2025/02/21","14:00","0.1","69","1.2","10.9","1016.7","-","-"
"2025/02/21","15:00","4","335","4.4","11.4","1018.3","-","-"
"2025/02/21","16:00","1.6","41","2.2","10.9","1018.7","-","-"
"2025/02/21","17:00","1.4","317","1.9","10.9","1019.2","-","-"
"2025/02/21","18:00","0.7","323","1.1","12.8","1019.1","-","-"
"2025/02/21","19:00","1.1","338","1.5","13.3","1018.8","-","-"
"2025/02/21","20:00","1.6","323","2.3","13.7","1018.4","-","-"
"2025/02/21","21:00","1.6","323","2.1","14.3","1018","-","-"
"2025/02/21","22:00","1.9","294","2.9","15.2","1018","-","-"
"2025/02/21","23:00","2.7","282","3.4","14.7","1018.3","-","-"
"2025/02/22","00:00","2.3","267","3.1","14.4","1018.7","-","-"
"2025/02/22","01:00","1.5","320","2.7","14.5","1019.2","-","-"
"2025/02/22","02:00","1.4","157","1.9","14.3","1019.2","-","-"
"2025/02/22","03:00","0.5","168","1.1","14","1019.7","-","-"
"2025/02/22","04:00","0.6","105","1","13.5","1020","-","-"
"2025/02/22","05:00","1.3","32","1.5","13.8","1020.3","-","-"
"2025/02/22","06:00","0","180","0.2","12.9","1020.3","-","-"
"2025/02/22","07:00","0.6","147","0.8","12.9","1020","-","-"
"2025/02/22","08:00","0.1","104","0.9","12.6","1019.9","-","-"
"2025/02/22","09:00","0.9","20","1.2","13","1020.1","-","-"
"2025/02/22","10:00","1.5","303","2.1","12.5","1020.7","-","-"
"2025/02/22","11:00","2.5","29","3.3","12.2","1020.9","-","-"
"2025/02/22","12:00","1.5","55","2.1","11.7","1020.8","-","-"
"2025/02/22","13:00","1.3","83","2","11","1021.5","-","-"
"2025/02/22","14:00","0.8","137","1.8","10.2","1022.1","-","-"
"2025/02/22","15:00","1.2","148","1.7","10.2","1022.8","-","-"
"2025/02/22","16:00","0.9","359","1.3","10.5","1023.3","-","-"
"2025/02/22","17:00","1","226","1.2","11","1023.1","-","-"
"2025/02/22","18:00","1.6","237","1.8","12.3","1023.2","-","-"
"2025/02/22","19:00","1.1","270","1.5","12.9","1023.2","-","-"
"2025/02/22","20:00","2.4","335","3","13.4","1023.1","-","-"
"2025/02/22","21:00","3.5","345","4.4","13.4","1022.7","-","-"
"2025/02/22","22:00","3.2","348","3.5","14.2","1022.4","-","-"
"2025/02/22","23:00","2.3","339","2.5","14.4","1022","-","-"
"2025/02/23","00:00","1.7","344","2","14.8","1021.8","-","-"
"2025/02/23","01:00","2.2","354","2.4","14.6","1021.8","-","-"
"2025/02/23","02:00","1.1","10","1.2","14.2","1022.1","-","-"
"2025/02/23","03:00","0.9","32","1","14","1022.5","-","-"
"2025/02/23","04:00","0.8","28","0.9","13.3","1023.2","-","-"
"2025/02/23","05:00","0.3","91","0.5","13.4","1023.8","-","-"
"2025/02/23","06:00","0.1","134","0.4","12.9","1024.2","-","-"
"2025/02/23","07:00","0.8","40","1.1","13.7","1024.4","-","-"
"2025/02/23","08:00","0","134","0","13.2","1024.3","-","-"
"2025/02/23","09:00","0","146","0.3","12.8","1024.3","-","-"
"2025/02/23","10:00","0","4","1","13","1024","-","-"
"2025/02/23","11:00","0.9","175","1.1","12.2","1023.1","-","-"
"2025/02/23","12:00","1.5","147","2.1","12.2","1022.5","-","-"
"2025/02/23","13:00","1.4","188","2.2","13.2","1022.7","-","-"
"2025/02/23","14:00","1","39","1.4","13.3","1022.8","-","-"
"2025/02/23","15:00","1.8","20","2","12.9","1023.1","-","-"
"2025/02/23","16:00","0.6","190","1.1","15.7","1023.6","-","-"
"2025/02/23","17:00","0.3","341","0.7","16","1023.9","-","-"
"2025/02/23","18:00","0.7","265","1.1","17","1024","-","-"
"2025/02/23","19:00","0.7","299","1.1","17.2","1023.4","-","-"
"2025/02/23","20:00","2.2","343","2.4","15.6","1022","-","-"
"2025/02/23","21:00","2","346","2.6","15.6","1020.7","-","-"
"2025/02/23","22:00","1.5","301","1.8","16.7","1020.9","-","-"
"2025/02/23","23:00","0.7","278","1","17.7","1021.8","-","-"
"2025/02/24","00:00","1.7","28","1.9","16.9","1021.5","-","-"
"2025/02/24","01:00","1.4","330","1.5","17.3","1021.9","-","-"
"2025/02/24","02:00","0","182","0.6","15.9","1021.8","-","-"
"2025/02/24","03:00","0.1","76","0.5","14.9","1021.6","-","-"
"2025/02/24","04:00","1","172","1.1","15.3","1021.2","-","-"
"2025/02/24","05:00","0","8","0.3","14.4","1021.2","-","-"
"2025/02/24","06:00","1.2","57","1.3","14.6","1021.2","-","-"
"2025/02/24","07:00","0.4","116","0.6","14.1","1021","-","-"
"2025/02/24","08:00","2","135","2.5","14.3","1020.9","-","-"
"2025/02/24","09:00","0.6","133","1","14.2","1020.8","-","-"
"2025/02/24","10:00","0.5","24","0.6","13.8","1020.6","-","-"
"2025/02/24","11:00","0","12","0","13","1019.9","-","-"
"2025/02/24","12:00","0.3","40","0.6","12.9","1019.6","-","-"
"2025/02/24","13:00","0.6","74","0.8","13.3","1019.4","-","-"
"2025/02/24","14:00","0","318","0.9","13","1019.6","-","-"
"2025/02/24","15:00","1","151","1.2","13.7","1020.2","-","-"
"2025/02/24","16:00","0.8","25","1","16.2","1020.7","-","-"
"2025/02/24","17:00","0.8","359","1.2","15.4","1021.2","-","-"
"2025/02/24","18:00","0.4","258","0.5","17.7","1020.8","-","-"
"2025/02/24","19:00","1.7","337","2","15.5","1020.5","-","-"
"2025/02/24","20:00","1.9","336","2.3","15.5","1019.7","-","-"
"2025/02/24","21:00","2.4","319","2.7","15.5","1018.9","-","-"
"2025/02/24","22:00","2.1","343","3","13.8","1018.1","-","-"
"2025/02/24","23:00","0.6","318","1.1","14.7","1017","-","-"
"2025/02/25","00:00","1.3","23","1.8","13.1","1016.8","-","-"
"2025/02/25","01:00","3.5","341","4.6","13.8","1017.4","-","-"
"2025/02/25","02:00","3.4","322","4.5","13.4","1017.3","-","-"
"2025/02/25","03:00","0.8","341","1.6","13.4","1017.5","-","-"
"2025/02/25","04:00","1.1","140","1.4","13.2","1017.6","-","-"
"2025/02/25","05:00","3.5","218","4.1","13.8","1017.9","-","-"
"2025/02/25","06:00","1.1","152","1.7","13.4","1017.5","-","-"
"2025/02/25","07:00","0","145","0.6","13","1017.6","-","-"
"2025/02/25","08:00","0.5","117","1","13.5","1017.6","-","-"
"2025/02/25","09:00","0.6","76","0.9","13.7","1017.3","-","-"
"2025/02/25","10:00","1.1","73","1.7","13.4","1017.1","-","-"
"2025/02/25","11:00","1.3","135","1.7","12.7","1016.5","-","-"
"2025/02/25","12:00","1.3","125","1.8","12","1015.4","-","-"
"2025/02/25","13:00","0.3","181","1.4","11.9","1015.6","-","-"
"2025/02/25","14:00","1.6","324","2.5","12.1","1015.8","-","-"
"2025/02/25","15:00","0.8","62","1.4","12.2","1016.2","-","-"
"2025/02/25","16:00","0.5","202","1.3","12.8","1016.5","-","-"
"2025/02/25","17:00","0.6","291","0.8","14.6","1016.2","-","-"
"2025/02/25","18:00","0.8","289","1","14","1016.1","-","-"
"2025/02/25","19:00","1.2","325","2","13.9","1016","-","-"
"2025/02/25","20:00","1.8","337","2.6","13.4","1015.3","-","-"
"2025/02/25","21:00","2.2","357","3","13.2","1014.1","-","-"
"2025/02/25","22:00","2","303","2.8","13.7","1013.4","-","-"
"2025/02/25","23:00","1.6","347","3.3","13.9","1012.9","-","-"
"2025/02/26","00:00","1.6","339","2.1","14.4","1012.5","-","-"
"2025/02/26","01:00","1.2","7","2.1","13.4","1013","-","-"
"2025/02/26","02:00","1.7","338","2.1","12.4","1013.3","-","-"
"2025/02/26","03:00","1.8","21","2.9","11.9","1013.3","-","-"
"2025/02/26","04:00","0.8","48","1.3","11.8","1013.3","-","-"
"2025/02/26","05:00","0.7","265","0.9","11.7","1013.2","-","-"
"2025/02/26","06:00","0.1","302","1.1","11.9","1013.8","-","-"
"2025/02/26","07:00","0.8","250","1.3","11.5","1013.9","-","-"
"2025/02/26","08:00","0.4","93","1","11.3","1013.7","-","-"
"2025/02/26","09:00","0.7","38","1.2","11.2","1013.6","-","-"
"2025/02/26","10:00","1.3","175","2.8","10.9","1013.2","-","-"
"2025/02/26","11:00","0.2","173","1","10.6","1012.9","-","-"
"2025/02/26","12:00","0","1","0.7","10.3","1012.8","-","-"
"2025/02/26","13:00","0.6","262","1.2","10.1","1013.3","-","-"
"2025/02/26","14:00","0.1","93","0.6","9.6","1013.6","-","-"
"2025/02/26","15:00","1.2","192","2","9.6","1014.5","-","-"
"2025/02/26","16:00","0.6","258","0.8","10.3","1015.5","-","-"
"2025/02/26","17:00","0.8","247","1.3","10.6","1016.3","-","-"
"2025/02/26","18:00","1.7","17","2.4","11.1","1016.3","-","-"
"2025/02/26","19:00","1.1","308","1.6","12.3","1016.2","-","-"
"2025/02/26","20:00","0.8","317","1.4","12.9","1015.6","-","-"
"2025/02/26","21:00","1.8","294","2.4","12.9","1015","-","-"
"2025/02/26","22:00","1.6","334","3.5","12.5","1014.4","-","-"
"2025/02/26","23:00","1.6","342","3.1","12.4","1014","-","-"
"2025/02/27","00:00","2.5","8","2.9","12.1","1013.9","-","-"
"2025/02/27","01:00","1.8","358","2.1","12","1013.5","-","-"
"2025/02/27","02:00","1.2","354","1.6","12","1013.7","-","-"
"2025/02/27","03:00","1.2","4","1.7","11.8","1014.2","-","-"
"2025/02/27","04:00","1","326","2.1","11.7","1015.1","-","-"
"2025/02/27","05:00","3","360","3.8","11.8","1015.8","-","-"
"2025/02/27","06:00","0.4","68","1.3","11.5","1015.9","-","-"
"2025/02/27","07:00","0.7","154","1.2","11.3","1015.9","-","-"
"2025/02/27","08:00","0.9","163","1.2","10.9","1016.1","-","-"
"2025/02/27","09:00","1.2","167","1.4","10.3","1016.8","-","-"
"2025/02/27","10:00","2.7","50","3.2","11.1","1016.8","-","-"
"2025/02/27","11:00","1.6","59","3.5","11","1017","-","-"
"2025/02/27","12:00","0.4","182","1.4","10.6","1016.6","-","-"
"2025/02/27","13:00","1.3","152","1.7","10","1016.8","-","-"
"2025/02/27","14:00","1.8","17","2.3","10.6","1017.5","-","-"
"2025/02/27","15:00","1.8","34","2.4","10.7","1018.2","-","-"
"2025/02/27","16:00","1.2","338","1.7","10.8","1018.6","-","-"
"2025/02/27","17:00","2.5","22","3.3","10.7","1018.7","-","-"
"2025/02/27","18:00","2.2","4","2.7","11.4","1017.9","-","-"
"2025/02/27","19:00","2","342","2.7","12.2","1017.5","-","-"
"2025/02/27","20:00","1.9","359","2.2","13.1","1016.8","-","-"
"2025/02/27","21:00","2.1","360","2.4","14","1015.6","-","-"
"2025/02/27","22:00","1.7","360","2.5","14.6","1015.2","-","-"
"2025/02/27","23:00","2.6","347","3.6","15.7","1014.5","-","-"
"2025/02/28","00:00","2.1","16","2.5","15.8","1015.1","-","-"
"2025/02/28","01:00","3.6","23","4.2","16.2","1015.1","-","-"
"2025/02/28","02:00","0.2","99","1","17.2","1014.9","-","-"
"2025/02/28","03:00","0.8","108","2.9","19","1014.6","-","-"
"2025/02/28","04:00","0.9","56","1.9","19.4","1014.8","-","-"
"2025/02/28","05:00","5.1","83","6.6","22.2","1014.2","-","-"
"2025/02/28","06:00","2.6","181","4.2","19.2","1014.5","-","-"
"2025/02/28","07:00","0.6","120","1.4","16.7","1014.8","-","-"
"2025/02/28","08:00","0.3","171","1.8","15.9","1014.4","-","-"
"2025/02/28","09:00","2.2","135","2.7","15.6","1014.1","-","-"
"2025/02/28","10:00","1.2","143","1.3","16.9","1013.9","-","-"
"2025/02/28","11:00","4.8","137","6.3","14.3","1013.5","-","-"
"2025/02/28","12:00","2.3","153","3.5","14","1013.9","-","-"
"2025/02/28","13:00","2.2","119","3.7","14.4","1014.3","-","-"
"2025/02/28","14:00","2.8","125","5.2","14.5","1014.6","-","-"
"2025/02/28","15:00","5.3","95","7.6","14.5","1015","-","-"
"2025/02/28","16:00","4.9","101","6.5","14.8","1015.2","-","-"
"2025/02/28","17:00","4.1","130","4.8","16","1015.8","-","-"
"2025/02/28","18:00","3","118","4.4","18.3","1015.4","-","-"
"2025/02/28","19:00","5.5","233","6.4","16.9","1015.2","-","-"
"2025/02/28","20:00","6.4","209","8.2","15.1","1015.4","-","-"
"2025/02/28","21:00","4.6","226","5.4","15.1","1014.7","-","-"
"2025/02/28","22:00","4.2","283","5.2","14.5","1014.6","-","-"
"2025/02/28","23:00","2.9","311","3.9","14.4","1014.6","-","-"
"2025/03/01","00:00","1","325","1.3","15.5","1014.4","-","-"
"2025/03/01","01:00","2.2","251","2.7","15","1014.5","-","-"
"2025/03/01","02:00","3","277","3.6","14.2","1014.7","-","-"
"2025/03/01","03:00","0.8","172","1.7","13.9","1014.7","-","-"
"2025/03/01","04:00","1.2","185","1.7","14","1014.4","-","-"
"2025/03/01","05:00","1.3","284","2.2","13.9","1014.7","-","-"
"2025/03/01","06:00","1.9","297","3.3","13.7","1014.5","-","-"
"2025/03/01","07:00","1.3","291","1.6","13.7","1014.4","-","-"
"2025/03/01","08:00","2.5","236","3.2","13.8","1014.5","-","-"
"2025/03/01","09:00","3.4","246","3.9","13.9","1014.3","-","-"
"2025/03/01","10:00","3.7","264","4.8","13.9","1014.2","-","-"
"2025/03/01","11:00","2.7","275","3.6","13.8","1014","-","-"
"2025/03/01","12:00","2.3","278","2.5","13.6","1014","-","-"
"2025/03/01","13:00","2.6","284","3.6","13.4","1014","-","-"
"2025/03/01","14:00","2.8","259","3.9","13.3","1014.3","-","-"
"2025/03/01","15:00","1.8","260","2.2","13.3","1014.6","-","-"
"2025/03/01","16:00","1.4","294","1.8","13.9","1015.3","-","-"
"2025/03/01","17:00","1.6","263","2.3","13.7","1015.7","-","-"
"2025/03/01","18:00","4.1","267","4.9","13.6","1016.1","-","-"
"2025/03/01","19:00","3.7","261","4.3","13.7","1016.2","-","-"
"2025/03/01","20:00","2.3","254","3","13.9","1015.8","-","-"
"2025/03/01","21:00","4.2","250","4.8","14","1015.9","-","-"
"2025/03/01","22:00","4.5","213","6","13.8","1016.8","-","-"
"2025/03/01","23:00","1.7","215","2.7","14.7","1016.5","-","-"
