"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2025/01/17","10:00","4.6","95","5.2","10","1022.5","-","-"
"2025/01/17","11:00","5.4","90","6.1","9.6","1022.8","-","-"
"2025/01/17","12:00","4.1","110","5","9.9","1022.6","-","-"
"2025/01/17","13:00","6","88","6.9","9.2","1022.7","-","-"
"2025/01/17","14:00","5.7","89","6.2","10.1","1023","-","-"
"2025/01/17","15:00","5.9","91","6.9","9.2","1023.2","-","-"
"2025/01/17","16:00","5.9","94","6.7","9.8","1023.5","-","-"
"2025/01/17","17:00","3.5","113","5.1","12.4","1024.2","-","-"
"2025/01/17","18:00","0.6","151","3.2","14.5","1024.6","-","-"
"2025/01/17","19:00","3.7","242","4","13.4","1024.5","-","-"
"2025/01/17","20:00","3.8","233","4.2","13.2","1023.7","-","-"
"2025/01/17","21:00","3.1","233","3.6","13.2","1022.8","-","-"
"2025/01/17","22:00","2.9","234","3.4","13.4","1022.3","-","-"
"2025/01/17","23:00","2.7","226","3.2","13.7","1021.8","-","-"
"2025/01/18","00:00","4.1","234","4.5","13.6","1021.8","-","-"
"2025/01/18","01:00","3.7","219","4","13.2","1022","-","-"
"2025/01/18","02:00","2.5","218","3.8","13.3","1022.3","-","-"
"2025/01/18","03:00","1.5","139","2","12.5","1022.5","-","-"
"2025/01/18","04:00","2.6","99","2.9","12","1022.8","-","-"
"2025/01/18","05:00","3.4","99","4.1","11.7","1022.9","-","-"
"2025/01/18","06:00","4.3","94","4.8","11.3","1023.1","-","-"
"2025/01/18","07:00","4.7","91","5.2","11.5","1023.2","-","-"
"2025/01/18","08:00","4","95","4.7","11.4","1022.8","-","-"
"2025/01/18","09:00","3.1","99","4.4","11.7","1023.1","-","-"
"2025/01/18","10:00","3","87","3.8","11.5","1023.1","-","-"
"2025/01/18","11:00","2.1","101","3.2","11.8","1022.9","-","-"
"2025/01/18","12:00","4.2","83","5.5","11","1022.6","-","-"
"2025/01/18","13:00","5.3","91","6.1","10","1022.6","-","-"
"2025/01/18","14:00","5","99","5.4","9.7","1023","-","-"
"2025/01/18","15:00","4.5","103","6.1","8.9","1023.4","-","-"
"2025/01/18","16:00","5","98","6.3","9.9","1023.9","-","-"
"2025/01/18","17:00","3.5","99","5.4","12","1024.5","-","-"
"2025/01/18","18:00","0.6","285","0.7","15.6","1024.9","-","-"
"2025/01/18","19:00","1.4","288","2.2","14.4","1024.6","-","-"
"2025/01/18","20:00","2","275","2.4","13.7","1023.5","-","-"
"2025/01/18","21:00","2.8","273","3.3","13.6","1022.8","-","-"
"2025/01/18","22:00","2.2","275","3.2","13.8","1022.4","-","-"
"2025/01/18","23:00","2.7","274","3.8","13.8","1022.2","-","-"
"2025/01/19","00:00","3.1","261","3.8","13.6","1022.8","-","-"
"2025/01/19","01:00","2.1","295","3.2","13.4","1023.1","-","-"
"2025/01/19","02:00","2","325","2.4","13","1023.3","-","-"
"2025/01/19","03:00","1","33","1.3","12.7","1023.7","-","-"
"2025/01/19","04:00","0.2","55","0.5","11.8","1023.5","-","-"
"2025/01/19","05:00","1.7","64","1.9","12","1023.5","-","-"
"2025/01/19","06:00","0.6","165","1.5","11.4","1023.8","-","-"
"2025/01/19","07:00","0.1","132","0.3","11","1024.1","-","-"
"2025/01/19","08:00","0.6","71","0.7","11.2","1023.9","-","-"
"2025/01/19","09:00","0","116","0.6","10.7","1024","-","-"
"2025/01/19","10:00","0","154","0.4","10.6","1023.9","-","-"
"2025/01/19","11:00","0.6","95","0.9","10.5","1023.8","-","-"
"2025/01/19","12:00","0.2","121","2","11.2","1023.4","-","-"
"2025/01/19","13:00","0.8","137","1.2","11.4","1023.2","-","-"
"2025/01/19","14:00","0.6","100","0.8","11.1","1023.6","-","-"
"2025/01/19","15:00","0.5","140","0.8","10.6","1023.8","-","-"
"2025/01/19","16:00","4.3","88","4.8","10.5","1023.9","-","-"
"2025/01/19","17:00","1.8","87","2.5","12","1023.9","-","-"
"2025/01/19","18:00","1.4","345","1.9","13.1","1023.8","-","-"
"2025/01/19","19:00","2.4","337","2.7","13.3","1023.1","-","-"
"2025/01/19","20:00","2.8","320","3.4","12.9","1021.7","-","-"
"2025/01/19","21:00","3.1","323","3.7","13","1020.8","-","-"
"2025/01/19","22:00","2.8","322","3.4","13.3","1020.2","-","-"
"2025/01/19","23:00","3.1","293","4.1","13.8","1019.7","-","-"
"2025/01/20","00:00","3.6","296","4.6","13.1","1019.6","-","-"
"2025/01/20","01:00","4.4","307","5.2","12.7","1019.4","-","-"
"2025/01/20","02:00","2.8","310","3.9","12.9","1019.2","-","-"
"2025/01/20","03:00","1.9","321","2.8","12.9","1019.1","-","-"
"2025/01/20","04:00","0.9","298","1.3","12.9","1019.1","-","-"
"2025/01/20","05:00","2.6","270","3.2","13","1019.7","-","-"
"2025/01/20","06:00","1.7","244","2.3","13","1020.3","-","-"
"2025/01/20","07:00","1.8","236","2.3","13","1020.4","-","-"
"2025/01/20","08:00","1.6","258","2.1","13","1020.1","-","-"
"2025/01/20","09:00","0.9","251","1.1","13","1020","-","-"
"2025/01/20","10:00","1","283","1.7","13.1","1019.7","-","-"
"2025/01/20","11:00","2.4","286","4.1","12.8","1019.9","-","-"
"2025/01/20","12:00","2.4","296","3.4","12.8","1019.1","-","-"
"2025/01/20","13:00","3.2","58","3.8","12.3","1018.3","-","-"
"2025/01/20","14:00","2.1","41","2.5","12.1","1018.5","-","-"
"2025/01/20","15:00","1.5","180","1.8","11.3","1018.8","-","-"
"2025/01/20","16:00","1.2","145","2.2","12.1","1019.5","-","-"
"2025/01/20","17:00","0.6","28","0.8","14.4","1019.8","-","-"
"2025/01/20","18:00","2.9","331","3.2","13.2","1020.9","-","-"
"2025/01/20","19:00","2.5","308","2.8","13.3","1021.4","-","-"
"2025/01/20","20:00","2.8","338","3.1","13.3","1021.5","-","-"
"2025/01/20","21:00","4.5","331","5","13.3","1021.2","-","-"
"2025/01/20","22:00","4.9","339","5.4","13.4","1021.1","-","-"
"2025/01/20","23:00","3.3","341","4.7","13.6","1020.9","-","-"
"2025/01/21","00:00","1.8","350","2","13.7","1021.2","-","-"
"2025/01/21","01:00","0.7","360","1.1","13.5","1022.1","-","-"
"2025/01/21","02:00","3.8","45","5","17.4","1023.3","-","-"
"2025/01/21","03:00","1.8","119","3.3","15.5","1024.5","-","-"
"2025/01/21","04:00","2","114","4.1","15.7","1025.1","-","-"
"2025/01/21","05:00","2.4","67","2.6","16.1","1025.9","-","-"
"2025/01/21","06:00","2.9","103","3.9","15.2","1026.7","-","-"
"2025/01/21","07:00","2","144","2.8","13.7","1027.6","-","-"
"2025/01/21","08:00","4.8","27","5.4","14.6","1028","-","-"
"2025/01/21","09:00","2.9","94","3.6","13.6","1029","-","-"
"2025/01/21","10:00","4.3","34","6.7","14.7","1029.4","-","-"
"2025/01/21","11:00","3.5","39","4.8","13.6","1029.7","-","-"
"2025/01/21","12:00","2.5","111","4.4","10.9","1029.8","-","-"
"2025/01/21","13:00","3.2","68","5.1","13.8","1029.9","-","-"
"2025/01/21","14:00","3.4","36","4.3","13.8","1029.9","-","-"
"2025/01/21","15:00","2.4","87","3.2","11.5","1029.7","-","-"
"2025/01/21","16:00","4","24","4.6","13.5","1028.9","-","-"
"2025/01/21","17:00","0","178","0.4","17.7","1029","-","-"
"2025/01/21","18:00","1.5","270","2.6","15.9","1029","-","-"
"2025/01/21","19:00","2.2","246","3.3","14","1028.7","-","-"
"2025/01/21","20:00","0","57","0.3","18.4","1027.8","-","-"
"2025/01/21","21:00","4.4","353","5.2","14.3","1026.7","-","-"
"2025/01/21","22:00","3","3","4","14.3","1025.8","-","-"
"2025/01/21","23:00","3.1","330","4","15","1024.9","-","-"
"2025/01/22","00:00","2.6","324","4.6","14.8","1024.5","-","-"
"2025/01/22","01:00","2.3","12","2.8","14.7","1024.9","-","-"
"2025/01/22","02:00","1","159","1.3","14","1025.3","-","-"
"2025/01/22","03:00","1","146","1.2","14.2","1025.8","-","-"
"2025/01/22","04:00","0","39","0.1","13.1","1025.5","-","-"
"2025/01/22","05:00","1.9","160","2.4","13.6","1025.3","-","-"
"2025/01/22","06:00","0.1","61","0.4","13.4","1025.3","-","-"
"2025/01/22","07:00","0.5","66","1.9","13","1025.4","-","-"
"2025/01/22","08:00","0.4","92","0.9","13.5","1025","-","-"
"2025/01/22","09:00","0.5","123","1.2","13.8","1024.5","-","-"
"2025/01/22","10:00","1.5","163","1.5","13.3","1024","-","-"
"2025/01/22","11:00","0.7","173","1.5","12.8","1023.2","-","-"
"2025/01/22","12:00","0","7","0.8","13.2","1022.5","-","-"
"2025/01/22","13:00","1.4","174","1.7","12.3","1022.5","-","-"
"2025/01/22","14:00","1.6","155","1.8","14.1","1022.4","-","-"
"2025/01/22","15:00","0.5","174","0.9","12.9","1022.6","-","-"
"2025/01/22","16:00","0.7","62","1","13.2","1022.8","-","-"
"2025/01/22","17:00","0.5","177","0.9","14.5","1023","-","-"
"2025/01/22","18:00","0.2","310","0.7","15.9","1023.2","-","-"
"2025/01/22","19:00","0.3","38","0.8","15.8","1023.1","-","-"
"2025/01/22","20:00","1.2","322","1.5","15.2","1022.1","-","-"
"2025/01/22","21:00","1.4","23","1.7","15.2","1021.1","-","-"
"2025/01/22","22:00","2","17","2.8","15.4","1020.8","-","-"
"2025/01/22","23:00","0.7","318","1.3","16.4","1020.6","-","-"
"2025/01/23","00:00","0","157","0.5","18.2","1020.8","-","-"
"2025/01/23","01:00","0.6","267","1.1","15.4","1021","-","-"
"2025/01/23","02:00","0.4","39","0.7","13.7","1021.2","-","-"
"2025/01/23","03:00","1","165","1.2","12.8","1021.9","-","-"
"2025/01/23","04:00","0.9","129","1.2","13.8","1022.2","-","-"
"2025/01/23","05:00","1","123","1.7","13.5","1022.8","-","-"
"2025/01/23","06:00","1.6","130","2.2","13.8","1023","-","-"
"2025/01/23","07:00","0.2","119","1.1","12.4","1023.3","-","-"
"2025/01/23","08:00","0.5","168","0.9","12.7","1023.5","-","-"
"2025/01/23","09:00","0.3","78","1","13.8","1023.3","-","-"
"2025/01/23","10:00","0","160","0.9","12.9","1023.4","-","-"
"2025/01/23","11:00","2.2","180","2.8","14.8","1023","-","-"
"2025/01/23","12:00","1.5","228","1.9","14.3","1022.9","-","-"
"2025/01/23","13:00","1.4","284","2.4","15.7","1022.9","-","-"
"2025/01/23","14:00","2.1","161","2.7","13.1","1023.3","-","-"
"2025/01/23","15:00","5.5","40","9.3","21","1024.1","-","-"
"2025/01/23","16:00","2.3","26","3.5","19.8","1024.4","-","-"
"2025/01/23","17:00","4.5","29","6.5","22.2","1024.5","-","-"
"2025/01/23","18:00","1.2","55","5.2","24.3","1024.4","-","-"
"2025/01/23","19:00","6.2","214","7.3","19.1","1024.1","-","-"
"2025/01/23","20:00","7.4","234","8","18.1","1023.6","-","-"
"2025/01/23","21:00","5.8","232","7.5","19.1","1022.7","-","-"
"2025/01/23","22:00","7.4","37","10","24.2","1022.2","-","-"
"2025/01/23","23:00","9.3","36","11.5","24.2","1021.7","-","-"
"2025/01/24","00:00","6.3","41","11.6","23.8","1021.9","-","-"
"2025/01/24","01:00","5.6","36","9","22.5","1021.8","-","-"
"2025/01/24","02:00","5.7","52","7.6","20.8","1022.2","-","-"
"2025/01/24","03:00","5.1","46","6.2","19.7","1022.5","-","-"
"2025/01/24","04:00","3.6","63","5.2","19.4","1022.6","-","-"
"2025/01/24","05:00","1.4","195","2","16.5","1022.3","-","-"
"2025/01/24","06:00","0.9","150","1.6","16","1022.2","-","-"
"2025/01/24","07:00","0.6","137","1.1","15.1","1021.7","-","-"
"2025/01/24","08:00","0.5","37","0.9","14.4","1021.3","-","-"
"2025/01/24","09:00","1.1","121","3","13.9","1020.8","-","-"
"2025/01/24","10:00","1.2","94","1.6","13.8","1020.2","-","-"
"2025/01/24","11:00","0.5","165","1","12.9","1019.9","-","-"
"2025/01/24","12:00","1.4","56","1.9","13.7","1019.4","-","-"
"2025/01/24","13:00","0","3","1.2","13.1","1019.2","-","-"
"2025/01/24","14:00","0","80","0.2","11.8","1019.3","-","-"
"2025/01/24","15:00","6","90","6.7","12.8","1019.1","-","-"
"2025/01/24","16:00","0.7","123","1.5","13.9","1019.2","-","-"
"2025/01/24","17:00","0.2","146","0.5","18.6","1019.2","-","-"
"2025/01/24","18:00","0.7","247","1","15.1","1019.2","-","-"
"2025/01/24","19:00","1.1","345","1.5","13.9","1018.3","-","-"
"2025/01/24","20:00","1.3","355","1.5","14.3","1016.7","-","-"
"2025/01/24","21:00","1.5","345","1.7","14.2","1015","-","-"
"2025/01/24","22:00","1.3","350","1.5","16.6","1014.3","-","-"
"2025/01/24","23:00","2","7","2.3","15","1013.9","-","-"
"2025/01/25","00:00","2.1","360","2.4","14.2","1013.6","-","-"
"2025/01/25","01:00","1.5","148","2.1","14.7","1013.3","-","-"
"2025/01/25","02:00","1.5","28","1.7","15","1013.5","-","-"
"2025/01/25","03:00","1.6","136","2.5","15.5","1013","-","-"
"2025/01/25","04:00","4.5","126","5.4","15.6","1013.1","-","-"
"2025/01/25","05:00","3.1","13","3.8","13.3","1013.6","-","-"
"2025/01/25","06:00","1.1","157","1.4","13.7","1013.7","-","-"
"2025/01/25","07:00","1.6","128","2.8","13.1","1013.6","-","-"
"2025/01/25","08:00","3.1","116","3.9","12","1013.3","-","-"
"2025/01/25","09:00","2.7","122","4","11.8","1013","-","-"
"2025/01/25","10:00","3.8","113","5","12.6","1012.4","-","-"
"2025/01/25","11:00","3.4","123","5","12.3","1012.1","-","-"
"2025/01/25","12:00","1.7","174","2.7","10.9","1011.6","-","-"
"2025/01/25","13:00","2.1","181","2.9","10.8","1011.2","-","-"
"2025/01/25","14:00","1.1","138","2.1","10.6","1011.2","-","-"
"2025/01/25","15:00","3.2","116","4.9","11.5","1012","-","-"
"2025/01/25","16:00","3.7","134","5","11.5","1012.5","-","-"
"2025/01/25","17:00","2.2","140","3.8","12.6","1013","-","-"
"2025/01/25","18:00","7.2","157","9.3","13.6","1013.3","-","-"
"2025/01/25","19:00","6.6","162","8.9","14.3","1013.5","-","-"
"2025/01/25","20:00","7.6","163","10.8","14.6","1013.3","-","-"
"2025/01/25","21:00","5.9","217","8.2","13.6","1012.9","-","-"
"2025/01/25","22:00","5.8","196","8.7","14.2","1012.7","-","-"
"2025/01/25","23:00","3.6","220","4.4","14.1","1012.5","-","-"
"2025/01/26","00:00","4.2","207","6","13.8","1012.9","-","-"
"2025/01/26","01:00","2.4","219","3.7","13.7","1013.5","-","-"
"2025/01/26","02:00","2","184","3.4","13.8","1014.1","-","-"
"2025/01/26","03:00","3.2","171","3.7","13.3","1014.3","-","-"
"2025/01/26","04:00","3.8","155","4.6","13.6","1014.5","-","-"
"2025/01/26","05:00","4.6","162","5.7","13.4","1014.8","-","-"
"2025/01/26","06:00","3.1","180","4.8","14","1015.5","-","-"
"2025/01/26","07:00","4","173","5.8","14.1","1015.8","-","-"
"2025/01/26","08:00","4.6","145","6","13.7","1015.7","-","-"
"2025/01/26","09:00","4.7","244","5.6","13","1016.1","-","-"
"2025/01/26","10:00","5.9","236","6.9","12.9","1016.1","-","-"
"2025/01/26","11:00","4.6","234","6.8","13","1015.9","-","-"
"2025/01/26","12:00","3.5","258","4.2","12.8","1015.8","-","-"
"2025/01/26","13:00","0.5","143","1","12.4","1016.3","-","-"
"2025/01/26","14:00","0.9","152","1.9","12.5","1016.9","-","-"
"2025/01/26","15:00","0.5","105","2.6","12.9","1017.4","-","-"
"2025/01/26","16:00","6.3","261","7.1","11.8","1018.6","-","-"
"2025/01/26","17:00","1.8","270","3.1","12","1019","-","-"
"2025/01/26","18:00","1.1","220","1.5","12.4","1019.6","-","-"
"2025/01/26","19:00","1.1","203","1.5","13.1","1019.4","-","-"
"2025/01/26","20:00","1.7","187","2.6","12.8","1018.6","-","-"
"2025/01/26","21:00","0.7","219","5.5","14.5","1017.5","-","-"
"2025/01/26","22:00","1.7","213","4.3","14.7","1017.1","-","-"
"2025/01/26","23:00","4.2","221","5.1","14","1017.2","-","-"
"2025/01/27","00:00","4.7","194","5.4","13.7","1017","-","-"
"2025/01/27","01:00","4.5","186","6.3","13.1","1017","-","-"
"2025/01/27","02:00","3.5","159","4.2","13","1016.8","-","-"
"2025/01/27","03:00","2.9","146","4.2","12.7","1017","-","-"
"2025/01/27","04:00","3.6","181","4.5","12.6","1017.3","-","-"
"2025/01/27","05:00","3.3","150","3.9","11.2","1017.6","-","-"
"2025/01/27","06:00","3.3","118","6.2","11","1017.6","-","-"
"2025/01/27","07:00","1.5","99","2.8","10.9","1018","-","-"
"2025/01/27","08:00","4.2","108","5.9","10.7","1017.7","-","-"
"2025/01/27","09:00","4.4","114","5.6","10.4","1017.5","-","-"
"2025/01/27","10:00","3.4","144","4.5","9.9","1017.8","-","-"
"2025/01/27","11:00","2","92","2.9","10.2","1017.6","-","-"
"2025/01/27","12:00","4.1","82","5.4","9.7","1017.3","-","-"
"2025/01/27","13:00","5.1","89","6.7","9.3","1017.4","-","-"
"2025/01/27","14:00","5.4","91","6.3","9.4","1017.8","-","-"
"2025/01/27","15:00","4.3","109","5.6","9.4","1018.5","-","-"
"2025/01/27","16:00","3.8","95","5.4","10.4","1019.1","-","-"
"2025/01/27","17:00","3.5","115","5.1","12.2","1019.9","-","-"
"2025/01/27","18:00","0.7","259","2.6","13.5","1020.3","-","-"
"2025/01/27","19:00","2.3","31","3.5","9.9","1020.5","-","-"
"2025/01/27","20:00","1.6","351","1.9","11.8","1019.6","-","-"
"2025/01/27","21:00","1.3","230","1.5","12.3","1018.9","-","-"
"2025/01/27","22:00","3.1","241","4","12.6","1018.8","-","-"
"2025/01/27","23:00","3.2","283","4","13","1018.9","-","-"
"2025/01/28","00:00","2.9","317","3.5","12.9","1018.9","-","-"
"2025/01/28","01:00","2.9","338","3.4","12.2","1018.8","-","-"
"2025/01/28","02:00","1.6","32","2.2","11.8","1018.9","-","-"
"2025/01/28","03:00","0.9","54","1.3","11.5","1019.1","-","-"
"2025/01/28","04:00","0.2","135","0.5","10.7","1019.3","-","-"
"2025/01/28","05:00","0.7","30","1","11","1019.6","-","-"
"2025/01/28","06:00","0.3","59","0.8","10.6","1019.8","-","-"
"2025/01/28","07:00","0","147","0.7","10.3","1020","-","-"
"2025/01/28","08:00","1","125","1.3","10.1","1019.7","-","-"
"2025/01/28","09:00","3.2","81","3.7","9.7","1019.2","-","-"
"2025/01/28","10:00","3","84","3.8","9.8","1018.8","-","-"
"2025/01/28","11:00","2","83","2.7","9.7","1018.5","-","-"
"2025/01/28","12:00","2.8","92","3.4","8.7","1018.2","-","-"
"2025/01/28","13:00","4.6","90","5","8.2","1018","-","-"
"2025/01/28","14:00","4.9","93","5.6","7.7","1018.2","-","-"
"2025/01/28","15:00","5.3","97","6","7.1","1018.6","-","-"
"2025/01/28","16:00","3.1","113","4.2","9.1","1019.1","-","-"
"2025/01/28","17:00","2.5","114","4","11.3","1019.4","-","-"
"2025/01/28","18:00","0.1","220","0.8","14.8","1019.6","-","-"
"2025/01/28","19:00","1.3","265","2","13.4","1019.3","-","-"
"2025/01/28","20:00","1.9","259","3","13.3","1018.4","-","-"
"2025/01/28","21:00","2.6","244","3.1","13","1017.7","-","-"
"2025/01/28","22:00","4.1","235","4.5","13","1017","-","-"
"2025/01/28","23:00","4.4","210","5.5","13.4","1017","-","-"
"2025/01/29","00:00","4.7","195","6","13.3","1017","-","-"
"2025/01/29","01:00","3.6","191","5","13.1","1017.2","-","-"
"2025/01/29","02:00","2","165","2.8","12.8","1017.5","-","-"
"2025/01/29","03:00","1.7","150","2","12.5","1017.8","-","-"
"2025/01/29","04:00","2.5","129","3","12.4","1018.1","-","-"
"2025/01/29","05:00","2.2","133","2.6","12.2","1018.5","-","-"
"2025/01/29","06:00","2.8","107","3.5","11.6","1018.6","-","-"
"2025/01/29","07:00","2.9","105","3.7","10.9","1018.8","-","-"
"2025/01/29","08:00","3.1","105","4.3","10.9","1018.6","-","-"
"2025/01/29","09:00","3.8","110","4.8","10.7","1018.4","-","-"
"2025/01/29","10:00","4.1","123","4.8","11.4","1018.3","-","-"
"2025/01/29","11:00","3.2","114","4.5","10.9","1018.2","-","-"
"2025/01/29","12:00","3.1","98","3.9","10.9","1018.6","-","-"
"2025/01/29","13:00","4.5","116","5.6","11.1","1018.8","-","-"
"2025/01/29","14:00","-","-","-","-","-","-","-"
"2025/01/29","15:00","4.1","100","5.1","10.9","1020","-","-"
"2025/01/29","16:00","3.8","106","4.7","11.2","1020.5","-","-"
"2025/01/29","17:00","2.5","115","4.1","13.2","1021","-","-"
"2025/01/29","18:00","1.9","251","2.5","13.2","1021.6","-","-"
"2025/01/29","19:00","2.2","276","2.7","13.9","1021.7","-","-"
"2025/01/29","20:00","2.3","274","2.7","13.8","1020.8","-","-"
"2025/01/29","21:00","2.4","253","2.9","13.7","1019.8","-","-"
"2025/01/29","22:00","3.3","246","3.8","13.7","1019.4","-","-"
"2025/01/29","23:00","3.2","250","3.8","13.9","1019.3","-","-"
"2025/01/30","00:00","2.8","263","3.3","14","1019.3","-","-"
"2025/01/30","01:00","2.4","263","3.1","13.5","1019.6","-","-"
"2025/01/30","02:00","3.5","288","3.9","13.2","1020.2","-","-"
"2025/01/30","03:00","2.7","301","3.5","13.1","1020.7","-","-"
"2025/01/30","04:00","2","342","2.2","13.1","1021.1","-","-"
"2025/01/30","05:00","0.8","176","1.2","12.4","1021.3","-","-"
"2025/01/30","06:00","1.9","109","2.6","12.3","1021.9","-","-"
"2025/01/30","07:00","1.3","105","2.3","12.3","1022.3","-","-"
"2025/01/30","08:00","1.5","176","2.3","12.7","1022.3","-","-"
"2025/01/30","09:00","3.7","292","4.7","13","1022.4","-","-"
"2025/01/30","10:00","3.6","287","4.3","12.8","1022.6","-","-"
"2025/01/30","11:00","2.7","286","3.4","12.8","1022.8","-","-"
"2025/01/30","12:00","1.9","284","2.8","12.8","1022.9","-","-"
"2025/01/30","13:00","2.1","283","2.3","12.7","1023","-","-"
"2025/01/30","14:00","1.9","269","2.3","12.7","1023.1","-","-"
"2025/01/30","15:00","0.7","127","0.9","11.4","1023.5","-","-"
"2025/01/30","16:00","1.1","105","1.8","13","1024.1","-","-"
"2025/01/30","17:00","1.2","232","1.6","13.4","1024.5","-","-"
"2025/01/30","18:00","2.3","238","2.8","12.8","1025","-","-"
"2025/01/30","19:00","2.4","269","3","13.2","1025.5","-","-"
"2025/01/30","20:00","2.2","292","3.2","14.1","1025.1","-","-"
"2025/01/30","21:00","3.6","293","4.5","13.6","1024.5","-","-"
"2025/01/30","22:00","3.2","309","4.2","13.5","1024","-","-"
"2025/01/30","23:00","3","299","3.9","13.7","1023.6","-","-"
"2025/01/31","00:00","2.8","283","3.4","13.7","1023.3","-","-"
"2025/01/31","01:00","2.2","292","3.5","13.2","1023.2","-","-"
"2025/01/31","02:00","2.2","312","3.4","12.6","1023.4","-","-"
"2025/01/31","03:00","3.2","337","3.8","12.6","1023.2","-","-"
"2025/01/31","04:00","2.9","321","3.7","12.5","1023.3","-","-"
"2025/01/31","05:00","2","22","2.4","12.2","1023.8","-","-"
"2025/01/31","06:00","1.9","30","2.1","12","1024.3","-","-"
"2025/01/31","07:00","1.7","28","2","11.9","1024.4","-","-"
"2025/01/31","08:00","2.7","61","3.2","11.3","1024.2","-","-"
"2025/01/31","09:00","1.9","59","2.2","11.2","1024.3","-","-"
"2025/01/31","10:00","0.2","129","0.8","10.4","1024.2","-","-"
"2025/01/31","11:00","1.9","86","2.3","10","1024","-","-"
"2025/01/31","12:00","3.4","92","3.9","8.9","1023.7","-","-"
"2025/01/31","13:00","3.1","92","3.5","8.9","1023.7","-","-"
"2025/01/31","14:00","0.3","126","1.1","9.1","1023.9","-","-"
"2025/01/31","15:00","1","77","1.2","9.4","1024.4","-","-"
"2025/01/31","16:00","0.5","151","0.7","12.2","1024.7","-","-"
"2025/01/31","17:00","1.2","326","2","11.7","1025.5","-","-"
"2025/01/31","18:00","1.6","359","2.2","11.2","1025.8","-","-"
"2025/01/31","19:00","1.6","353","2.3","12","1025.9","-","-"
"2025/01/31","20:00","4.4","333","4.9","12.4","1025.4","-","-"
"2025/01/31","21:00","5.1","325","5.6","12.9","1024.3","-","-"
"2025/01/31","22:00","4.3","326","5","13","1023.3","-","-"
"2025/01/31","23:00","3.3","338","4","13.3","1022.6","-","-"
"2025/02/01","00:00","3","337","3.7","13.4","1022","-","-"
"2025/02/01","01:00","4.3","320","5.4","13.2","1022.4","-","-"
"2025/02/01","02:00","5.9","328","6.5","13.1","1022.9","-","-"
"2025/02/01","03:00","5.3","330","6.4","13.1","1023.2","-","-"
"2025/02/01","04:00","4","353","4.4","13.2","1022.9","-","-"
"2025/02/01","05:00","2.3","21","2.7","12.6","1022.9","-","-"
"2025/02/01","06:00","1.8","14","2.2","12.6","1022.8","-","-"
"2025/02/01","07:00","2.1","9","2.5","12.4","1022.8","-","-"
"2025/02/01","08:00","1.5","36","2","12.2","1022.1","-","-"
"2025/02/01","09:00","2.2","104","2.7","11","1021.7","-","-"
"2025/02/01","10:00","1.6","144","1.8","11.2","1021.1","-","-"
"2025/02/01","11:00","0.2","65","0.5","11.2","1021","-","-"
"2025/02/01","12:00","0.2","190","0.8","10.7","1021","-","-"
"2025/02/01","13:00","1.5","91","2.1","10.5","1020.4","-","-"
"2025/02/01","14:00","0.4","116","0.6","10.5","1021","-","-"
"2025/02/01","15:00","0.4","87","0.8","10.9","1020.7","-","-"
"2025/02/01","16:00","0.2","173","0.6","13","1021.2","-","-"
"2025/02/01","17:00","0","159","0.4","15.6","1021.3","-","-"
"2025/02/01","18:00","2.2","336","2.8","13","1022.2","-","-"
"2025/02/01","19:00","1.6","325","2.2","13.3","1021.7","-","-"
"2025/02/01","20:00","0.6","24","0.8","14.6","1021","-","-"
"2025/02/01","21:00","2","329","2.2","14","1020.4","-","-"
"2025/02/01","22:00","1.5","341","1.8","14.1","1019.9","-","-"
"2025/02/01","23:00","0.4","353","0.6","15.8","1019.1","-","-"
