"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2025/05/17","09:00","3.9","200","5.7","14.9","1015.3","-","-"
"2025/05/17","10:00","3.8","176","4.3","15.1","1015.3","-","-"
"2025/05/17","11:00","3.5","148","5","15","1015","-","-"
"2025/05/17","12:00","2.7","187","3.3","15.1","1015.5","-","-"
"2025/05/17","13:00","3.8","186","4.6","14.9","1015.2","-","-"
"2025/05/17","14:00","3.1","146","4.8","15.2","1015.4","-","-"
"2025/05/17","15:00","3.2","157","4.1","15.5","1015.8","-","-"
"2025/05/17","16:00","4.3","185","6.1","15.4","1016.5","-","-"
"2025/05/17","17:00","5.3","160","7.2","15.5","1015.8","-","-"
"2025/05/17","18:00","5.8","178","7.5","15.6","1016.2","-","-"
"2025/05/17","19:00","4.5","207","6.3","15.5","1016.2","-","-"
"2025/05/17","20:00","6.2","209","7.5","15.6","1015.7","-","-"
"2025/05/17","21:00","5.8","224","6.8","15.3","1015.2","-","-"
"2025/05/17","22:00","4.6","221","5.5","15.4","1015.1","-","-"
"2025/05/17","23:00","5.6","232","6.3","15.3","1015","-","-"
"2025/05/18","00:00","6.5","194","7.6","14.9","1014.2","-","-"
"2025/05/18","01:00","4.9","193","6.7","14.7","1013.8","-","-"
"2025/05/18","02:00","2.9","178","4.1","14.7","1013.6","-","-"
"2025/05/18","03:00","3","296","4.7","15.7","1013.5","-","-"
"2025/05/18","04:00","3.2","251","3.7","15.6","1014","-","-"
"2025/05/18","05:00","1.1","253","2.7","14.7","1014.5","-","-"
"2025/05/18","06:00","5","270","5.9","15.6","1014.4","-","-"
"2025/05/18","07:00","5","251","5.6","15.7","1014.4","-","-"
"2025/05/18","08:00","4.1","249","5.1","15.7","1014.6","-","-"
"2025/05/18","09:00","4","237","5.4","15.7","1014.5","-","-"
"2025/05/18","10:00","3","230","3.6","15.7","1014.4","-","-"
"2025/05/18","11:00","3.6","202","4.1","15.4","1014.3","-","-"
"2025/05/18","12:00","3.3","241","4","15.4","1014.4","-","-"
"2025/05/18","13:00","1.8","196","2.4","15.3","1014.5","-","-"
"2025/05/18","14:00","2.6","189","2.9","15.5","1014.7","-","-"
"2025/05/18","15:00","2.1","221","3","15.6","1015.2","-","-"
"2025/05/18","16:00","2.1","223","2.9","15.7","1015.6","-","-"
"2025/05/18","17:00","3.8","236","4.5","15.8","1015.6","-","-"
"2025/05/18","18:00","3.3","253","4","15.8","1015.6","-","-"
"2025/05/18","19:00","4.4","232","4.9","15.8","1015.5","-","-"
"2025/05/18","20:00","3.5","246","3.8","16.1","1015.1","-","-"
"2025/05/18","21:00","3.2","223","4.3","16.1","1014.4","-","-"
"2025/05/18","22:00","3.1","270","3.8","16.8","1014.2","-","-"
"2025/05/18","23:00","1.9","274","3.1","17.2","1013.6","-","-"
"2025/05/19","00:00","2.4","306","3.5","16.9","1013.3","-","-"
"2025/05/19","01:00","3.4","309","4","16.7","1013","-","-"
"2025/05/19","02:00","2.3","312","3.6","16.8","1012.9","-","-"
"2025/05/19","03:00","2","310","3.2","16.6","1013.3","-","-"
"2025/05/19","04:00","2.5","335","2.8","16.6","1013.9","-","-"
"2025/05/19","05:00","1.5","326","1.8","16.4","1014.4","-","-"
"2025/05/19","06:00","1.9","313","2.3","16.3","1014.4","-","-"
"2025/05/19","07:00","0.5","293","1.5","16.3","1014.3","-","-"
"2025/05/19","08:00","0.1","246","1.2","16.2","1014","-","-"
"2025/05/19","09:00","1.2","143","1.4","15.7","1013.8","-","-"
"2025/05/19","10:00","0.9","139","1.4","15.3","1013.8","-","-"
"2025/05/19","11:00","0.8","130","1.1","15.5","1013.9","-","-"
"2025/05/19","12:00","2.1","101","2.5","14.5","1013.9","-","-"
"2025/05/19","13:00","2.4","93","2.9","14.4","1014.2","-","-"
"2025/05/19","14:00","1.8","94","2.4","15.2","1014.8","-","-"
"2025/05/19","15:00","0.5","149","1.2","16.6","1015.3","-","-"
"2025/05/19","16:00","1.4","313","1.9","17.2","1015.5","-","-"
"2025/05/19","17:00","1.4","309","1.9","17.3","1015.4","-","-"
"2025/05/19","18:00","2.3","292","3.1","17","1015.5","-","-"
"2025/05/19","19:00","2.6","295","3.1","17.3","1015.3","-","-"
"2025/05/19","20:00","2.4","290","3","17.6","1014.8","-","-"
"2025/05/19","21:00","2.3","282","2.9","17.9","1014.4","-","-"
"2025/05/19","22:00","3.2","286","4.5","17.8","1014.3","-","-"
"2025/05/19","23:00","3","290","3.6","18","1013.9","-","-"
"2025/05/20","00:00","1.5","286","2.3","18.7","1013.6","-","-"
"2025/05/20","01:00","1.5","297","1.9","18.5","1013.6","-","-"
"2025/05/20","02:00","1.2","302","1.5","18.1","1013.5","-","-"
"2025/05/20","03:00","1.1","322","1.5","17.6","1013.6","-","-"
"2025/05/20","04:00","0.5","229","0.6","17.3","1013.8","-","-"
"2025/05/20","05:00","0.8","65","1","17","1013.9","-","-"
"2025/05/20","06:00","1.1","135","1.4","16.7","1013.8","-","-"
"2025/05/20","07:00","0.8","122","1","16.8","1013.7","-","-"
"2025/05/20","08:00","1.2","179","1.4","16.2","1013.5","-","-"
"2025/05/20","09:00","0.6","24","0.9","16.4","1013.1","-","-"
"2025/05/20","10:00","0.1","26","0.3","16.2","1012.7","-","-"
"2025/05/20","11:00","1.3","162","1.4","16.1","1012.7","-","-"
"2025/05/20","12:00","0.5","172","1.3","15.1","1012.8","-","-"
"2025/05/20","13:00","1.1","163","1.8","14.9","1012.8","-","-"
"2025/05/20","14:00","0.5","124","0.9","15.2","1013.1","-","-"
"2025/05/20","15:00","0","22","0","16.3","1013.4","-","-"
"2025/05/20","16:00","0.9","282","1.1","16.2","1013.3","-","-"
"2025/05/20","17:00","0.3","328","0.7","17.3","1013.7","-","-"
"2025/05/20","18:00","0.9","9","1.5","16.8","1013.7","-","-"
"2025/05/20","19:00","1","330","1.3","17.4","1013.3","-","-"
"2025/05/20","20:00","1.1","329","1.6","18.4","1013","-","-"
"2025/05/20","21:00","0.8","287","1.3","20.5","1012.6","-","-"
"2025/05/20","22:00","0.9","283","1.7","20.9","1012.2","-","-"
"2025/05/20","23:00","1.1","287","1.8","21.2","1012","-","-"
"2025/05/21","00:00","1.6","285","2.1","20.3","1011.8","-","-"
"2025/05/21","01:00","1.6","275","2","19.7","1011.7","-","-"
"2025/05/21","02:00","1.2","257","1.6","19.4","1011.8","-","-"
"2025/05/21","03:00","1.7","234","2.2","18.6","1011.8","-","-"
"2025/05/21","04:00","1.1","251","1.7","18.5","1012.3","-","-"
"2025/05/21","05:00","0.4","281","1.4","18.2","1012.5","-","-"
"2025/05/21","06:00","0","179","0","17.7","1012.4","-","-"
"2025/05/21","07:00","0","163","0","17.2","1012.1","-","-"
"2025/05/21","08:00","1.2","130","1.3","17","1011.9","-","-"
"2025/05/21","09:00","0","171","0.2","16.5","1011.6","-","-"
"2025/05/21","10:00","0.8","257","1.1","16.5","1011.6","-","-"
"2025/05/21","11:00","1","180","1.3","16.4","1011.5","-","-"
"2025/05/21","12:00","1.3","87","1.9","15.9","1011.5","-","-"
"2025/05/21","13:00","1.6","162","2.4","15.4","1011.6","-","-"
"2025/05/21","14:00","0.9","218","1.5","15.3","1012.3","-","-"
"2025/05/21","15:00","1.2","337","2.3","15.6","1012.9","-","-"
"2025/05/21","16:00","0.4","26","1.6","15.8","1012.9","-","-"
"2025/05/21","17:00","1","277","1.3","16.3","1013","-","-"
"2025/05/21","18:00","0.4","338","0.9","17.2","1013","-","-"
"2025/05/21","19:00","2.1","263","2.7","18.1","1013","-","-"
"2025/05/21","20:00","4.1","237","4.5","17","1012.9","-","-"
"2025/05/21","21:00","3.8","257","4.4","17.1","1012.7","-","-"
"2025/05/21","22:00","3.8","232","4.4","17.2","1012.6","-","-"
"2025/05/21","23:00","2.6","243","3.5","17","1012.1","-","-"
"2025/05/22","00:00","2.4","268","2.9","17.1","1012.1","-","-"
"2025/05/22","01:00","2","236","3","16.5","1012.2","-","-"
"2025/05/22","02:00","1.8","305","2.8","16.2","1012.3","-","-"
"2025/05/22","03:00","0.5","316","1.1","15.9","1012.5","-","-"
"2025/05/22","04:00","0.3","327","0.6","15.9","1012.9","-","-"
"2025/05/22","05:00","0.3","82","0.6","15.9","1013.1","-","-"
"2025/05/22","06:00","1","169","1.2","15.7","1013.1","-","-"
"2025/05/22","07:00","0.4","48","1.1","15.8","1013","-","-"
"2025/05/22","08:00","0.6","133","1.9","15.9","1012.9","-","-"
"2025/05/22","09:00","0.1","84","1.6","15.9","1012.6","-","-"
"2025/05/22","10:00","0.2","143","1.1","15.7","1012.2","-","-"
"2025/05/22","11:00","0.3","90","2.2","15.9","1011.9","-","-"
"2025/05/22","12:00","1.6","211","2.3","15.8","1011.8","-","-"
"2025/05/22","13:00","1.2","130","1.9","15.8","1012.3","-","-"
"2025/05/22","14:00","0.8","56","1.4","16","1012.8","-","-"
"2025/05/22","15:00","1.3","271","1.9","16.2","1013.3","-","-"
"2025/05/22","16:00","2.1","282","2.6","16.9","1013.6","-","-"
"2025/05/22","17:00","1.3","279","2.6","17.5","1013.8","-","-"
"2025/05/22","18:00","2.6","245","3","16.8","1013.7","-","-"
"2025/05/22","19:00","3.7","239","4.1","16.6","1014.1","-","-"
"2025/05/22","20:00","4.3","238","5.3","16.6","1014.2","-","-"
"2025/05/22","21:00","4.6","233","5.4","16.6","1014.4","-","-"
"2025/05/22","22:00","5.3","232","6.4","16.7","1014.2","-","-"
"2025/05/22","23:00","5.5","217","6.2","17.3","1013.5","-","-"
"2025/05/23","00:00","7.1","231","8","17","1013.4","-","-"
"2025/05/23","01:00","5.6","218","6.8","17.6","1013.1","-","-"
"2025/05/23","02:00","4.4","223","5.3","17.1","1013.2","-","-"
"2025/05/23","03:00","4.8","205","5.2","16.6","1013.4","-","-"
"2025/05/23","04:00","3.2","199","4.4","16.6","1013.8","-","-"
"2025/05/23","05:00","2.5","186","3.3","16.6","1014.1","-","-"
"2025/05/23","06:00","2.3","175","3","16.3","1014.1","-","-"
"2025/05/23","07:00","1.3","167","3","16.3","1013.9","-","-"
"2025/05/23","08:00","1.7","160","2.7","16.2","1013.3","-","-"
"2025/05/23","09:00","1.7","104","3.7","16.1","1012.7","-","-"
"2025/05/23","10:00","2.2","169","3","15.8","1012.4","-","-"
"2025/05/23","11:00","2.2","188","2.8","15.8","1012.5","-","-"
"2025/05/23","12:00","2.1","162","2.7","16","1012.7","-","-"
"2025/05/23","13:00","3","173","4.1","15.7","1013.1","-","-"
"2025/05/23","14:00","3.2","197","3.9","15.8","1013.5","-","-"
"2025/05/23","15:00","2.9","161","3.7","16.1","1013.9","-","-"
"2025/05/23","16:00","2.8","202","5.2","16","1014.5","-","-"
"2025/05/23","17:00","5.4","208","6","16.3","1014.8","-","-"
"2025/05/23","18:00","6.3","207","7.9","16.9","1014.6","-","-"
"2025/05/23","19:00","7.6","230","8.2","16.7","1014.5","-","-"
"2025/05/23","20:00","6.5","230","7.4","16.8","1014.2","-","-"
"2025/05/23","21:00","5.4","232","6.7","16.5","1014.1","-","-"
"2025/05/23","22:00","4.2","240","4.8","16.8","1013.6","-","-"
"2025/05/23","23:00","4.4","240","5.2","17","1013.4","-","-"
"2025/05/24","00:00","2.7","216","4","16.9","1013.2","-","-"
"2025/05/24","01:00","2.1","260","3.9","17","1012.7","-","-"
"2025/05/24","02:00","2.5","220","4","16.8","1013.1","-","-"
"2025/05/24","03:00","3.5","225","5.1","16.3","1014","-","-"
"2025/05/24","04:00","0","288","0.7","16.5","1014.5","-","-"
"2025/05/24","05:00","2","111","2.4","16.8","1014.3","-","-"
"2025/05/24","06:00","2.7","164","3.4","16.7","1014","-","-"
"2025/05/24","07:00","1.9","162","2.5","16.8","1014.3","-","-"
"2025/05/24","08:00","3.3","182","3.9","17.1","1014.1","-","-"
"2025/05/24","09:00","2.1","139","3.1","17.1","1013.8","-","-"
"2025/05/24","10:00","2.1","148","2.7","17","1014","-","-"
"2025/05/24","11:00","2","218","3","16.7","1014.1","-","-"
"2025/05/24","12:00","1.7","217","2.6","16.6","1014.1","-","-"
"2025/05/24","13:00","2.3","198","3.4","16.7","1014.1","-","-"
"2025/05/24","14:00","2.6","194","3.7","16.7","1014.6","-","-"
"2025/05/24","15:00","3.6","221","4.5","16.5","1015.4","-","-"
"2025/05/24","16:00","4.1","223","5.1","16.1","1016","-","-"
"2025/05/24","17:00","4.7","211","6.7","16.4","1016.4","-","-"
"2025/05/24","18:00","5","198","7.3","16.8","1016.7","-","-"
"2025/05/24","19:00","6","228","7.1","16","1016.6","-","-"
"2025/05/24","20:00","6","226","7.5","15.8","1016.8","-","-"
"2025/05/24","21:00","5.2","230","6.5","15.7","1016.7","-","-"
"2025/05/24","22:00","5","228","6.5","15.6","1016.4","-","-"
"2025/05/24","23:00","4.5","231","5.9","15.7","1016","-","-"
"2025/05/25","00:00","3.3","235","4.5","15.9","1015.6","-","-"
"2025/05/25","01:00","2.7","242","4.2","16.1","1015.2","-","-"
"2025/05/25","02:00","2.8","242","3.4","16","1015.3","-","-"
"2025/05/25","03:00","2.4","241","3.8","15.8","1015.4","-","-"
"2025/05/25","04:00","2.3","204","3.3","16","1015.6","-","-"
"2025/05/25","05:00","2.8","228","3.4","16","1016.2","-","-"
"2025/05/25","06:00","1","143","1.8","15.8","1016.1","-","-"
"2025/05/25","07:00","1.3","185","1.8","16.1","1016","-","-"
"2025/05/25","08:00","1.2","131","1.8","16.1","1015.9","-","-"
"2025/05/25","09:00","1.9","98","2.4","16","1015.5","-","-"
"2025/05/25","10:00","0.5","118","1.7","15.9","1015.3","-","-"
"2025/05/25","11:00","0.6","179","1.1","16.1","1015.5","-","-"
"2025/05/25","12:00","2.7","183","3.1","15.9","1015.4","-","-"
"2025/05/25","13:00","2.6","192","3.7","16","1015.6","-","-"
"2025/05/25","14:00","1.8","176","3.6","16","1016.5","-","-"
"2025/05/25","15:00","2","174","3.4","16.1","1016.9","-","-"
"2025/05/25","16:00","2.8","186","3.9","16.5","1016.7","-","-"
"2025/05/25","17:00","2.8","234","4.2","17","1016.4","-","-"
"2025/05/25","18:00","3.7","244","4.4","17","1016.8","-","-"
"2025/05/25","19:00","4.8","232","6","16.7","1017.2","-","-"
"2025/05/25","20:00","5.5","244","6.5","16.5","1017.4","-","-"
"2025/05/25","21:00","4.5","241","5.8","16.3","1017.2","-","-"
"2025/05/25","22:00","3.9","241","6","16.2","1016.7","-","-"
"2025/05/25","23:00","4.1","241","5.1","16","1016.4","-","-"
"2025/05/26","00:00","3.7","234","5","16.1","1016.1","-","-"
"2025/05/26","01:00","2.8","256","3.6","16.2","1015.8","-","-"
"2025/05/26","02:00","1.5","264","2.3","16.2","1015.8","-","-"
"2025/05/26","03:00","2.2","232","3.7","16","1016","-","-"
"2025/05/26","04:00","1.5","246","3.1","16","1016.4","-","-"
"2025/05/26","05:00","1","294","2.2","16","1016.4","-","-"
"2025/05/26","06:00","1.2","249","1.6","16.1","1016.4","-","-"
"2025/05/26","07:00","1","176","1.4","16.2","1016.4","-","-"
"2025/05/26","08:00","1.1","169","1.8","16.3","1016.2","-","-"
"2025/05/26","09:00","2.1","126","2.4","16.1","1015.8","-","-"
"2025/05/26","10:00","3","155","3.7","15.9","1015.4","-","-"
"2025/05/26","11:00","2","120","3.1","15.8","1015.1","-","-"
"2025/05/26","12:00","1.8","152","2.7","15.6","1014.9","-","-"
"2025/05/26","13:00","2.3","148","2.6","15.6","1015.4","-","-"
"2025/05/26","14:00","1.9","59","2.6","15.7","1015.8","-","-"
"2025/05/26","15:00","1.5","34","2.1","16.2","1015.7","-","-"
"2025/05/26","16:00","1.5","338","2.7","16.6","1015.6","-","-"
"2025/05/26","17:00","2.4","290","2.9","17.4","1015.6","-","-"
"2025/05/26","18:00","2","265","2.9","17.8","1015.8","-","-"
"2025/05/26","19:00","3.3","253","4.1","17.2","1015.9","-","-"
"2025/05/26","20:00","2.5","254","3.1","17.5","1015.6","-","-"
"2025/05/26","21:00","3.4","266","4.4","17.5","1015.3","-","-"
"2025/05/26","22:00","3.7","239","4.5","17.4","1014.9","-","-"
"2025/05/26","23:00","3.6","241","4.3","17.4","1014.8","-","-"
"2025/05/27","00:00","3.3","249","5","17.3","1014.6","-","-"
"2025/05/27","01:00","3.4","240","4.5","17.1","1014.2","-","-"
"2025/05/27","02:00","3.5","244","4.4","17","1014.4","-","-"
"2025/05/27","03:00","1.6","260","2.4","17","1014.4","-","-"
"2025/05/27","04:00","1.9","272","3","17.1","1014.9","-","-"
"2025/05/27","05:00","2","238","2.7","17","1015.3","-","-"
"2025/05/27","06:00","1.4","247","1.9","17.2","1015.3","-","-"
"2025/05/27","07:00","1.2","233","2.3","17.1","1015.3","-","-"
"2025/05/27","08:00","3.7","243","4.3","16.5","1015.1","-","-"
"2025/05/27","09:00","3.3","241","4","16.5","1014.9","-","-"
"2025/05/27","10:00","1.8","216","2.8","16.5","1014.7","-","-"
"2025/05/27","11:00","0.9","183","1.3","16.8","1014.5","-","-"
"2025/05/27","12:00","1.5","197","1.8","16.9","1014.2","-","-"
"2025/05/27","13:00","2.1","175","3.2","17","1014.7","-","-"
"2025/05/27","14:00","3.3","263","3.7","17","1015","-","-"
"2025/05/27","15:00","3.3","259","3.8","16.4","1015.2","-","-"
"2025/05/27","16:00","1.8","260","2.7","16.7","1015.4","-","-"
"2025/05/27","17:00","2.2","263","3","16.8","1015.3","-","-"
"2025/05/27","18:00","2.9","280","3.6","16.8","1015.3","-","-"
"2025/05/27","19:00","3.3","260","4.3","16.5","1015.2","-","-"
"2025/05/27","20:00","5.1","239","5.9","16.2","1015.4","-","-"
"2025/05/27","21:00","5.3","229","6.3","16","1015.5","-","-"
"2025/05/27","22:00","4.5","231","5.7","16","1015.3","-","-"
"2025/05/27","23:00","5","232","6.1","16","1015.2","-","-"
"2025/05/28","00:00","4.2","228","5.8","15.8","1015","-","-"
"2025/05/28","01:00","3.8","221","4.8","15.8","1015.1","-","-"
"2025/05/28","02:00","2.7","232","3.4","15.8","1015.1","-","-"
"2025/05/28","03:00","3","191","4.1","15.9","1015","-","-"
"2025/05/28","04:00","2.1","240","2.7","15.9","1015.3","-","-"
"2025/05/28","05:00","3.2","198","4.4","16","1015.8","-","-"
"2025/05/28","06:00","3.1","226","3.5","15.9","1015.7","-","-"
"2025/05/28","07:00","2","220","2.8","15.9","1015.6","-","-"
"2025/05/28","08:00","2.1","196","3","16","1015.6","-","-"
"2025/05/28","09:00","1.5","210","2.8","15.9","1015.1","-","-"
"2025/05/28","10:00","1.8","165","2.1","15.7","1014.5","-","-"
"2025/05/28","11:00","1.2","117","2.1","15.9","1013.8","-","-"
"2025/05/28","12:00","1.4","181","2.1","16.1","1013.8","-","-"
"2025/05/28","13:00","2.6","184","2.9","16.1","1013.8","-","-"
"2025/05/28","14:00","0.8","265","1.6","16.3","1014.4","-","-"
"2025/05/28","15:00","2.9","260","3.5","16","1014.9","-","-"
"2025/05/28","16:00","0.6","300","1.6","16.3","1014.6","-","-"
"2025/05/28","17:00","1.3","237","1.7","16.3","1014.4","-","-"
"2025/05/28","18:00","3","237","3.5","16.4","1014.4","-","-"
"2025/05/28","19:00","2.2","256","2.6","16.8","1014.5","-","-"
"2025/05/28","20:00","3.2","248","4.1","17.2","1014.8","-","-"
"2025/05/28","21:00","5.6","242","7.4","17.3","1015.5","-","-"
"2025/05/28","22:00","5","263","5.7","16.9","1015.8","-","-"
"2025/05/28","23:00","5","266","5.9","16.1","1015.7","-","-"
"2025/05/29","00:00","2.4","293","3.1","16.7","1015.1","-","-"
"2025/05/29","01:00","2.1","278","2.5","16.6","1014.3","-","-"
"2025/05/29","02:00","3.1","245","4","16.5","1014.2","-","-"
"2025/05/29","03:00","2.2","260","3.1","16","1014.8","-","-"
"2025/05/29","04:00","1.9","216","4.1","16","1015.1","-","-"
"2025/05/29","05:00","1","319","1.5","16","1015.4","-","-"
"2025/05/29","06:00","0.4","237","1.2","16","1015.4","-","-"
"2025/05/29","07:00","1.3","203","1.6","16.1","1015","-","-"
"2025/05/29","08:00","1.4","266","2.3","16.4","1014.9","-","-"
"2025/05/29","09:00","1.7","313","2.5","16.5","1014.1","-","-"
"2025/05/29","10:00","1.7","269","2.9","15.6","1013.9","-","-"
"2025/05/29","11:00","1.3","286","1.7","15.7","1013.4","-","-"
"2025/05/29","12:00","2.3","304","3","15.9","1013.3","-","-"
"2025/05/29","13:00","1.2","329","2.7","15.8","1013.2","-","-"
"2025/05/29","14:00","0.8","268","1.5","15.9","1013.5","-","-"
"2025/05/29","15:00","1.4","303","1.7","15.9","1013.8","-","-"
"2025/05/29","16:00","0","303","0.7","16.6","1014.2","-","-"
"2025/05/29","17:00","0.6","212","1","16.7","1014.5","-","-"
"2025/05/29","18:00","0.9","271","1.6","17.3","1014.7","-","-"
"2025/05/29","19:00","2.2","222","2.9","17","1014.7","-","-"
"2025/05/29","20:00","3.5","226","4.3","16.8","1014.6","-","-"
"2025/05/29","21:00","3","235","4.2","16.8","1014.7","-","-"
"2025/05/29","22:00","2.2","275","3.1","17.3","1014.1","-","-"
"2025/05/29","23:00","2.1","257","2.5","17.7","1013.2","-","-"
"2025/05/30","00:00","2.1","276","2.6","17.8","1012.8","-","-"
"2025/05/30","01:00","2.8","279","3.3","17.2","1012.4","-","-"
"2025/05/30","02:00","2.4","313","3.5","17","1012.9","-","-"
"2025/05/30","03:00","1.7","301","2.4","17","1013.2","-","-"
"2025/05/30","04:00","1","320","1.8","17","1013.4","-","-"
"2025/05/30","05:00","1.1","309","1.6","17.1","1013.9","-","-"
"2025/05/30","06:00","2","345","3.1","17.3","1013.7","-","-"
"2025/05/30","07:00","3.2","359","3.7","17.2","1013.2","-","-"
"2025/05/30","08:00","6.5","357","7.4","17.3","1011.9","-","-"
"2025/05/30","09:00","2.3","93","5.5","17.7","1012.2","-","-"
"2025/05/30","10:00","1.4","141","2.7","17.8","1012.7","-","-"
"2025/05/30","11:00","4.9","180","5.6","17.7","1013.5","-","-"
"2025/05/30","12:00","4.7","174","5.1","17.3","1013.8","-","-"
"2025/05/30","13:00","1.8","166","2.1","17","1014.2","-","-"
"2025/05/30","14:00","1.2","143","1.6","17.2","1014.2","-","-"
"2025/05/30","15:00","1.6","334","2","18","1014.2","-","-"
"2025/05/30","16:00","3.5","333","4.3","18.1","1014","-","-"
"2025/05/30","17:00","5.7","328","6.4","17.9","1013.7","-","-"
"2025/05/30","18:00","4","312","5.1","18.2","1013.7","-","-"
"2025/05/30","19:00","4.2","317","4.6","18.6","1013.5","-","-"
"2025/05/30","20:00","2.8","285","3.7","19","1013.3","-","-"
"2025/05/30","21:00","4.3","223","5.3","18.5","1013.5","-","-"
"2025/05/30","22:00","5.4","229","6.5","18.3","1013.4","-","-"
"2025/05/30","23:00","4.9","225","6","18.4","1013.1","-","-"
"2025/05/31","00:00","5.5","232","7","18.2","1013.2","-","-"
"2025/05/31","01:00","4.6","231","5.5","18.1","1013.1","-","-"
"2025/05/31","02:00","2.7","256","3.4","17.8","1013.5","-","-"
"2025/05/31","03:00","1.4","228","1.9","17.4","1013.8","-","-"
"2025/05/31","04:00","0.8","290","1.6","17.5","1014","-","-"
"2025/05/31","05:00","0.6","271","1.3","17.5","1014.2","-","-"
"2025/05/31","06:00","1.3","302","2.1","17.5","1014.2","-","-"
"2025/05/31","07:00","0.9","11","1.8","17.6","1014.2","-","-"
"2025/05/31","08:00","3.1","340","3.8","17.6","1013.6","-","-"
"2025/05/31","09:00","3.3","328","3.7","17.7","1013.2","-","-"
"2025/05/31","10:00","2.6","6","3.1","17.7","1013.3","-","-"
"2025/05/31","11:00","1","247","1.5","17.7","1013.3","-","-"
"2025/05/31","12:00","1.6","34","1.9","17.6","1013.6","-","-"
"2025/05/31","13:00","1.6","151","2","17.4","1014.2","-","-"
"2025/05/31","14:00","1.7","150","2","17.4","1014.6","-","-"
"2025/05/31","15:00","1.5","323","1.9","17.7","1014.9","-","-"
"2025/05/31","16:00","1","301","1.3","19.6","1014.9","-","-"
"2025/05/31","17:00","2","332","2.2","18.7","1014.6","-","-"
"2025/05/31","18:00","3","333","3.5","18.4","1014.2","-","-"
"2025/05/31","19:00","2.9","349","3.2","18.4","1013.6","-","-"
"2025/05/31","20:00","0.6","258","1.2","18.7","1014.1","-","-"
"2025/05/31","21:00","2.9","322","3.8","18.5","1013.3","-","-"
"2025/05/31","22:00","3.4","327","4.7","18.4","1013.3","-","-"
"2025/05/31","23:00","3.5","318","4.6","18.4","1012.9","-","-"
"2025/06/01","00:00","3.2","357","4.1","18.4","1012.6","-","-"
"2025/06/01","01:00","4.7","1","5.2","18.5","1011.7","-","-"
"2025/06/01","02:00","1.6","210","2","20.1","1012","-","-"
"2025/06/01","03:00","2.2","265","3.1","19.8","1012.5","-","-"
"2025/06/01","04:00","2.3","251","4.9","19","1013.3","-","-"
"2025/06/01","05:00","1.4","339","2.4","18.4","1014","-","-"
"2025/06/01","06:00","2.1","3","3.1","18.5","1013.5","-","-"
"2025/06/01","07:00","0","34","1.9","18.7","1013.6","-","-"
"2025/06/01","08:00","1.5","163","1.9","18.4","1012.8","-","-"
"2025/06/01","09:00","1.2","139","1.5","18.4","1012.2","-","-"
"2025/06/01","10:00","1.8","188","2.6","19.1","1012.3","-","-"
"2025/06/01","11:00","1.9","357","2.7","19","1012.4","-","-"
"2025/06/01","12:00","2.2","9","2.6","18.9","1012.9","-","-"
"2025/06/01","13:00","0.8","138","1.8","18.8","1013.3","-","-"
"2025/06/01","14:00","1.8","23","2.2","19.2","1013.3","-","-"
"2025/06/01","15:00","1","15","1.4","19.3","1013.6","-","-"
"2025/06/01","16:00","2.1","347","2.5","19.5","1013.4","-","-"
"2025/06/01","17:00","1.8","5","2.5","19.9","1013","-","-"
"2025/06/01","18:00","1.4","341","1.6","20.2","1013","-","-"
"2025/06/01","19:00","1","354","3.4","20.1","1012.4","-","-"
"2025/06/01","20:00","1.5","321","1.8","20.1","1012.2","-","-"
"2025/06/01","21:00","2.3","350","2.6","19.1","1012","-","-"
"2025/06/01","22:00","0.1","287","0.5","19.2","1011.8","-","-"
"2025/06/01","23:00","1","244","1.5","19.2","1011.2","-","-"
